review_id,user_id,business_id,stars_review,useful,funny,cool,text,date,name,city,state,stars_business,review_count,categories,review_count_user,average_stars,fans
uu6NyxB_SMGtoAcI7daTPg,Axctk4T7tuvRk_O7lknS9w,UCMSWPqzXjd7QHq7v8PJjQ,3.0,0,0,0,"Food is good but not exceptional. Eggs Benedict was not made with real hollandaise and eggs were overdone. Like so many restaurants that claim ""fresh,"" this particular meal had the taste of being assembled from prepackaged/precooked ingredients. On another occasion, the omelet was very good, but quickly cooled--another mark of reheating. Another meal offered smoked salmon: it was simply steamed and reheated salmon, not smoked. At both locations, the main negative is how loud the surroundings are. The atmosphere is not welcoming, but noisy. Service is all right but not outstanding.",2017-10-05 19:25:37,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",8,4.0,0
DVKOP8WdMy0wUd37McTyUA,vEx2KTl1dqE_tyyAH1SGwA,5N5K-B0pA3as6dvl_ha5BQ,3.0,0,1,0,"I live a few blocks away and value the place.The rest of the strip mall except the convenient laundromat next door is pretty much dreck.The pastrami is great,fries too.The accusations that the clientele is on the low life side is a feature  I sort of like. I wish they would wash the front door more....",2016-01-08 18:35:48,Famous Sam's Restaurant & Bar,Tucson,AZ,2.0,25,"Burgers, Restaurants, American (Traditional)",23,3.37,0
sErBfa0K23l028EAzplrKg,6ObFF8-uKnOAlXuSH4TlyQ,a7ZmzKZRhVjKaJBZ7zIGzg,4.0,8,1,5,"Nestled inside a wine shop, this spot is super intimate (as in extra cozy) with something thirty seats. The ambiance makes for a perfect date night. Peruse the the shop before dinner, but a bottle and take it to the table with you. The wine selection at the shop (also known as The Rum Runner) is impressively varied and well priced. Their Wine shop/ restaurant concept was one of the first to hit Tucson and they certainly do it well. On the food front, they're Known for their Mussels, a definite must try. We enjoyed a bowl of those tonight. With a Caesar salad, fancy salad and the salmon dish. Everything was flavorful and well portioned, but a bit on the salty side. Wine by the glass is nicely priced. I love that their keep it real with their wine prices. So many restaurants in town mark up their wines to the point of of greed and that's a major turn off. Two servers usually handle the floor an handle it well attentively. The Dish is a solid go-to for locals and visitors alike.",2014-02-06 07:52:03,The Dish Bistro,Tucson,AZ,4.0,69,"Beer, Wine & Spirits, Arts & Entertainment, Wineries, Restaurants, American (New), Food",1245,4.33,824
FyndNP2ID58npiZlF8ov0w,UdvCAbvHpz6OEo76RvlN2A,pQsozCPdn90Dq9JU9PNzsQ,5.0,1,0,1,"Some of the best damn bbq I have ever tasted! The briskets was so tender it melts in your mouth. Mac and cheese, potato salad and peach cobbler are to die for. We drove from Phoenix to try this app place and I couldn't be more satisfied. I am so full I don't know if I can drive back home.",2018-04-29 00:33:07,Two Boots BBQ Shop,Tucson,AZ,4.0,45,"Barbeque, Soul Food, Restaurants",49,3.03,2
mFTWBaezrp3CghGmm6P-7g,uttYdqKRIW25rCskqdwA4A,U3aNQ5DsABPYyJQolsCbJg,5.0,0,0,0,"This place was absolutely delightful. Saturday night after El Tour meant that they were super busy. Service was a bit confused, but we were a very large party. Great ambiance completed with a live acoustic guitar. 

I ordered the Tucson Favorite Steak. Although simple in display, the simple dish of steak, tortilla, and green onion was on point. The steak was absolutely succulent - medium rare, beautifully seasoned, not too much fat. We had also ordered the brussel sprouts, which were equally delightful. 

Great service that should be and looks proud to work there. Prices are steep for Tucson, but deserved.",2017-11-22 18:39:57,Charro Steak & Del Rey,Tucson,AZ,4.0,589,"Diners, Restaurants, Steakhouses, Mexican",186,3.77,12
6FCXLS8ZoFUuyMcsqEbM_A,c9-jEIfBnLa4iNHxVmXAHA,bXjnfT69E8DJinX-ifOofA,2.0,3,1,2,"After hearing people swear up and down about this place me and a friend were stoked to head over for some great wings, a few apps and some full stomachs. 

However, as we pulled into the little dives parking lot we were concerned when the ambiance looked more like a garage, rather than a restaurant The decor was very ""fighter pilot"" style, which being in the service I appreciated and further impressed me.

The wings and apps though seem to have the same ""good enough for government  work"" sense of taste and presentation. 

Typical place for you and the guys to suck back ALOT of beer and then eat some mediocre wings.  Not recommended for sober dining.",2008-06-06 23:53:43,Wings Over Broadway,Tucson,AZ,3.5,302,"Chicken Wings, Restaurants, Sandwiches, Burgers",608,3.57,44
ylukN36mNzaPewaRCYrJAA,db3nJLBCnVZx9H-wDcYdew,GlYN-RJyL_YwxIqsSDo1ag,3.0,0,0,0,"Mother Hubbard's... The food is good, the service is good, but the place itself is lacking. 

I've come here twice and have really enjoyed my breakfasts. I like getting their breakfast bowl because its delicious and filling! I really appreciate how they let you customize orders to your preference. Always a plus! 
Service is always good as well. I've never had to wait for a table for a check. Food and drinks always come out quickly.

My biggest dislike of this place is the interior. On the outside, you have all these cute little sugar skulls. On the street corner there is a sign advertising the place with a picture of a comforting looking breakfast. You'd expect something kind of quirky or similar inside. But instead it's all just.... Blue. Blue paint everywhere. With hardly a decoration on the wall. It just makes the eating-out experience less of an experience. Blue is certainly my favorite color but the place just feels very uninviting.

I would recommend Mother Hubbard's do a little interior decorating to give this place more of a ""feel"". Disregarding the interior, I'd give this place 4 stars. But I cannot overlook how depressing the inside is. The food and service are good, and the restaurant needs to reflect this!",2017-10-25 18:37:24,Mother Hubbard's Café,Tucson,AZ,3.5,250,"Diners, American (Traditional), Restaurants, Breakfast & Brunch, American (New), Waffles, Cafes",148,4.46,18
7o3pk7cpSUPmuwicJLDzcA,Jh5ed0Mr2uNKtd2Dm2CDJw,UCMSWPqzXjd7QHq7v8PJjQ,4.0,0,0,0,"Solid food but weird service and high prices, probably won't go back.",2018-03-17 14:13:59,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",16,2.79,1
R4qL935sFbIvcjQhdHHt4A,NBmkCvHt0VjVHAwIX4eDzQ,f44pSEoqD2vgoOpnp5jUZw,5.0,1,0,0,"My husband and I ate here this past weekend since we were in Tucson for the weekend.  We have eaten here two or three times before.  

Their buffet is rather limited, but seems to have all the basics that Chinese buffets would have.  What needed to be warm was warm.

The sushi is good for buffet sushi, and kept cool.  The rice didn't have the hard texture.  If you are expecting high end sushi dont go to an all you can eat buffet for it.  

The place was pretty clean, and didn't have that weird smell most Chinese buffets do.

The service has always be nice, and prompt.

The price seems reasonable and inline with the buffets we have gone to in the Phoenix area.

As I said before, my husband and I have eaten here two or three times prior every 2 months or so, and everything seems to be fairly consistant.",2017-01-30 02:51:44,New Town Buffet,Tucson,AZ,3.0,89,"Buffets, Restaurants",30,3.89,1
3fyYIX92lR6DTVuITBG3gA,c3JUwijGZziC2ybO34M7Kg,xHdekRjTK93GR2AgtvrtgQ,5.0,0,0,0,"Great selection of beers! I sometimes don't know how to chose!! Food is tasty, sort of like an upscale version of finger/bar food. Atmosphere is great... especially when Caiden Brewer performs live music on the patio! Wish they would make the patio smoke free",2018-06-20 02:22:45,Growler's Taphouse,Tucson,AZ,3.5,149,"Beer, Wine & Spirits, Restaurants, Bars, Sports Bars, American (New), Food, Beer Bar, Music Venues, Nightlife, Arts & Entertainment",54,3.73,3
L6YtBpwIDyru2gZ6eiYhQg,QqNWTVl95CYsFI-3xxWbzQ,V9XlikTxq0My4gE8LULsjw,4.0,0,0,0,"Four stars. Enjoyed the steak and of course, the mud pie! Pretty much it's like a run of the mill restaurant, on the level of a Ruby Tuesday, Outback Steakhouse format. The steak was good and the mud pie was delicious.",2013-10-10 04:32:16,Claim Jumper Steakhouse & Bar,Tucson,AZ,2.5,325,"Restaurants, Nightlife, Seafood, Steakhouses, American (Traditional), Bars",285,4.79,33
GfY5KstaGyLB8xQGJJs_Vw,CRBk2SdnLXO2kVOwGgTn9Q,GlYN-RJyL_YwxIqsSDo1ag,4.0,0,0,0,"Very good food, although different than I'm used to.
Price was fair, lots of value
Chorizo and Huevos were good, the waffles are, apparently, da bomb.
The decor is ""day of the dead"", but plain-jane and very ""industrial"" like.  Pipes, conduits and cabling, just out in the open.",2017-03-07 17:04:03,Mother Hubbard's Café,Tucson,AZ,3.5,250,"Diners, American (Traditional), Restaurants, Breakfast & Brunch, American (New), Waffles, Cafes",153,3.4,1
FiChixv_O8o92bUflO5cZg,5-9p2B1eFcMvsH-INKUqPA,GlYN-RJyL_YwxIqsSDo1ag,4.0,0,0,0,"I had the Bisbee Breakfast Bowl with country potatoes, cheddar, and bacon.  It didn't look like much when our server brought it, but it was actually a lot to eat.   There were four of us and everyone seemed to enjoy their choices.  We arrived around 11:20 on a Thursday and the place was almost empty.  Service was quick and friendly.",2015-09-10 21:33:26,Mother Hubbard's Café,Tucson,AZ,3.5,250,"Diners, American (Traditional), Restaurants, Breakfast & Brunch, American (New), Waffles, Cafes",20,3.5,0
XM2r13gT4DqqiHLx9qCUjQ,8zZkqEBkDoaCbEnsOuRvUw,UCMSWPqzXjd7QHq7v8PJjQ,5.0,3,1,1,My favorite place to meet friends for breakfast! We go there all the time since it opened . The staff is wonderful and the food is consistently fantastic. They have vegan items added to the menu so now more of my friends can come,2018-01-01 03:30:18,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",6,4.67,0
TwSeEYJX8HuoNIwiiKy_SA,IMbd_761a2q3B-4YXx-WAg,B10mqANgHvL8gBteo1UhAA,3.0,1,2,0,"I'm giving Caruso's 3 stars because the service was not very good at the beginning of my dinning experience. When I arrived at Caruso's I put my name down and waited about 10 minutes for a table. I want outside to wait for my name to be called, and I guess they don't call names outside because when I came back in, they asked ""are you Nina?"" and proceeded to try and seat me. I had told them the first available table was ok when I put my name down. But, when I went to be sat, the hostess asked again if I wanted outside or inside. I said inside was fine, and she was really pushing me to be sat outside. She told me that people usually wait hours to be sat outside. This was my first time here, so I didn't know what their patio looked like, so I asked if the wait for outside would be longer, in which she responded ""yes"", so I took the inside option. I had a party of three, but only two of us where there. Or hostess sat us down in a corner with a backlight above us, so our napkins had an eerie fluorescent glow. She also put down three menus, and about 5 minutes later a busy boy came by and put three waters on the table. I started looking around for a server, and there was no one to be found. It looked like we were completely abandoned in our little fluorescent glowing corner where we were sat. Over 15 minutes later our server came by to ask if wanted anything else to drink, and if we were waiting on a third person. We said we were waiting on another but that we were ready to order for all three of us. He took our orders and was very attentive after that. Getting us garlic rolls and refilling our waters. 

I ordered the Caruso Special - spaghetti, ravioli and meatballs in marinara sauce. I was thinking about getting the Special in the garlic mushroom sauce, but when I asked the server if the garlic mushroom sauce would be good with the meatballs, he simply responded ""sure."" Which I found off-putting, and I decided on the marinara sauce instead. My friend's ordered the Tuesday night special - Shrimp and Scallops Alfredo, and the Grilled Salmon Delight.  All of us were happy with our meals. The portions were medium sized, not overwhelmingly huge like some italian restaurants, and the prices were fair. 

Next time, I'll come back to check out the famous patio.",2014-05-16 18:54:24,Caruso's,Tucson,AZ,3.5,381,"Restaurants, Italian, Pizza",186,4.31,11
axQGidDCAnAA7z7TbMItcQ,08O3aN_pjkYxSJNtypiK0w,GlYN-RJyL_YwxIqsSDo1ag,1.0,0,0,0,"I arrived tired from the road and looking forward to a decent breakfast where I could get some business done on my laptop while I waited for my food. I was told to wait a few minutes.  I watched other folks come in and saw them get seated before me. I figure they did not have a reservation as the waiter/waitress asked how many were in their party. Maybe they were just waiting for a single table, but they should have said something instead of leaving me sitting there watching others come in and get seated quickly. 
Either way the prices are not cheap as indicated on this site and customer service could use a makeover.",2012-02-04 17:56:39,Mother Hubbard's Café,Tucson,AZ,3.5,250,"Diners, American (Traditional), Restaurants, Breakfast & Brunch, American (New), Waffles, Cafes",15,3.06,1
NNBvPWsYSC7p8TcABiAy7w,vvUKUMWHL1AOoLtTohN8uw,UCMSWPqzXjd7QHq7v8PJjQ,4.0,3,2,3,"came for brunch, it was very busy but we were seated right away. The owners are amazing guys, very friendly and seems that they will do anything to make sure you have a great time (free cronut on the house! yes please!)  The staff is very casual and prettty quiet, not the friendliest bunch the day I was there, but could be because of the rush. Ordered an eggs Benedict, very fresh, light and seasonal..possibly the first time i've had a properly cooked egg at a restaurant, seriously! worth the $$ for some tasty food!",2015-02-17 23:18:22,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",136,4.16,8
mJ8zY0qvUiOpqRJNIHvoHw,vbhYeNKsKlq_ugs4ESM-kw,UCMSWPqzXjd7QHq7v8PJjQ,5.0,0,0,0,"Sooooooo good. 
Their plates are so healthy and taste good too. Their service was okay till I meet my server, who was unkind and I was so uncomfortable to ask my favors to her because she doesn't smile at all ... I thought she is angry or something. Whatever, food was great tho.",2018-08-17 23:39:54,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",12,4.17,0
x6N6M3RimwrleTE0aZX3hA,kt0Q1xS3XW2-yl21EUOggQ,tP8wd-9CrI_RkHK424oifQ,5.0,1,0,1,"The food always hits the spot and the employees are very friendly and welcoming. Even the coffee is great, and I'm a coffee snob. Just wish it was open later so I could go there after work.",2015-11-09 19:17:11,Panera Bread,Tucson,AZ,3.0,128,"Sandwiches, Bakeries, Restaurants, Soup, Salad, Cafes, Food",9,3.67,0
Z-_fZV0vUUpj4VHHAiFiUg,YmabtozvRR7ZLvDS8bP_Ow,jmwasbZfgj3honf79qKsnA,5.0,0,0,2,"Street taco has kind of become our downtown tradition, the food here is excellent and prices are reasonable. I recommend the carne asada torta with just the right amount of beans and avocado, very delicious! Chip and salsa bar rock! Great Staff and very clean. 
See you soon! 

Support Local! 

Thanks!",2016-10-29 01:03:56,Street- Taco and Beer Co.,Tucson,AZ,4.5,805,"Mexican, Bars, Restaurants, Nightlife",38,3.4,2
fGKu8OlGxkp5FNCABfiKYw,G1n2BMRNmCzihfnAyNXtZA,UCMSWPqzXjd7QHq7v8PJjQ,4.0,3,1,1,"Since writing my previous review I was contacted by management inviting me to come back and apologized for the unpleasant time, they also stated they had made a few changes with staff.  This showed me they care about their employees and made me try it again. The service was great this time around, the waitress came by regularly and was very pleasant. My friend tried the French toasts and those were delicious. I was a bit disappointed they don't have a vegan option, but was happy they provide almond milk as a milk substitute.  The vegetarian option they do offer doesn't provide a very clear description of the dish. It was a bit on the greasy side though. But the service was great and the experience was a good one.",2014-04-02 23:29:30,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",8,3.0,0
4VnUnkM0lbVtWblOShu9tA,IDKqeErl2l-huYugUzea6A,35KHrtM1ZYtyZs1b6J1K4A,5.0,3,0,2,So delicious and so cheap! Friendly service and the donuts were so fresh. I def will be back!,2015-10-19 18:44:23,Donut King,Tucson,AZ,4.5,45,"Restaurants, Donuts, Food",186,4.02,2
6s6fVCXsiLss3JyF-3zbQQ,2MVEzlRaK9Xy9a5ZtMpGVQ,lhsQkb5nhf-Kd5OvgB9MNg,2.0,1,0,0,"Being from California, I'm spoiled. Below average and all the fish was mushy. Like it was frozen and the temperature wasn't low enough, or just low quality fish. It all tasted the same, which is to say no flavor, but I guess you don't come to the desert for sushi...",2016-09-09 02:00:16,Sachiko Sushi,Tucson,AZ,3.5,191,"Japanese, Restaurants, Sushi Bars",64,3.97,1
ZBQCUA0P5KqBaJlAtPiOPQ,wSb7jDUUf6Sp9VOxfgDDoQ,H1i2aWZKw0SRPfaDImV5XA,5.0,0,0,0,I've been a Wingstop fan for years and this store is one of the best. Incredibly polite employees and the store is impeccably clean.  Food is always hot and delicious w the BEST fries!  Give the Lemmon pepper wings a try... Delicious!,2015-04-04 19:22:32,Wingstop,Tucson,AZ,3.0,62,"Chicken Wings, Restaurants, American (New)",11,4.0,0
eyp12oghOV_SIKgvLJpVfA,Ol2Z8ecUKeDDfeCBdrcF7Q,UCMSWPqzXjd7QHq7v8PJjQ,5.0,0,0,0,"Best Brunch in Tucson, Hands down. Great and friendly service. Also excellent accommodation by hostesses Hannah and Ivana.",2017-03-19 17:45:22,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",14,4.27,1
4obSv1NAwIVgpTrpmJbYVQ,lSHooxEyrtkOl1u6isWtKg,STNGwWzdwhflVV1QRyg18g,3.0,3,0,0,"I had mixed feelings in regards to this place. The burger itself was very flavorful and they gave me the choice of having sautéed onions which was super nice. The fries were like warm pillows, fluffy and melted in ur mouth. The staff worked as a team serving you and were helpful and friendly. All of that was very pleasant. What I didn't like was the portion size of the fries was small, the patty was super thin and the prices were on the more expensive side. The place is also extremely worn down and looked like something you would see in a very old castle. Overall, we probably would go back, but not anytime soon.",2017-02-12 20:33:49,Great American Steakburger,Tucson,AZ,3.5,26,"Restaurants, Nightlife, Bars, Steakhouses, Burgers",172,3.43,7
twc1Qo3uj6IAEk-3o-H-bg,CkECE6whJsu00guoyawzBQ,UCMSWPqzXjd7QHq7v8PJjQ,5.0,0,0,0,"They're Monte Cristo is HEAVENLY! And potatoes cooked to perfection. Crisp, light and seasoned just right. And I can't say enough about the bar tender, he made my mom and I the absolute BEST virgin mint julep's we have ever had! They aren't on the menu, but they should be!!!",2015-05-18 16:40:57,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",6,4.33,0
91BZfffWY4iLvKvjw4jfyw,rwvRGx0U9pkaifCV1U_ryw,rdtMeOwRcXw4mJVxiBQ_IQ,5.0,0,0,0,The establishment is clean and the employees are friendly. The prices are affordable and well worth it. I am not sure what they do to their beans but I love them and I am usually not a fan.  Their menu is not expansive but every single item is delicious.  I came for tortillas and left with more than I bargained for.  This place is great for a quick homemade lunch.,2014-10-01 04:25:25,La Mesa Tortillas,Tucson,AZ,4.0,64,"Specialty Food, Food, Local Flavor, Restaurants, Mexican, Ethnic Food",56,4.33,0
5hdtdsTAv6ppSp8dE5-k7A,UNv2xtLw64-iaBPv5RSNTA,lhsQkb5nhf-Kd5OvgB9MNg,4.0,0,0,0,"We were in town and staying close to the restaut. The portions here are generous and the food was delicious. Service is a bit slow because there was only one waitress, so don't come in a rush.",2016-06-25 16:04:25,Sachiko Sushi,Tucson,AZ,3.5,191,"Japanese, Restaurants, Sushi Bars",125,3.81,1
d16uSJjlaJk0z_g4d34Udg,hiBibcoRevdVLBNECTprKw,UCMSWPqzXjd7QHq7v8PJjQ,5.0,0,0,0,"What a great concept! I've been half a dozen times and its always delicious. The food is unique and flavorful, and the prices are extremely reasonable.  Great drinks and a nice patio. The breakfast poutine is my favorite, but everything is worth trying. Truly a Tucson best!",2014-05-18 18:06:12,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",3,5.0,0
DO9St3WvkX0bgiLhKxmzlw,Qa2NoSc6DphQArihBgY9Gg,B10mqANgHvL8gBteo1UhAA,3.0,1,1,1,"Good, but not great.  It reminds me of a family style Italian restaurant minus the family part.",2007-05-31 04:53:15,Caruso's,Tucson,AZ,3.5,381,"Restaurants, Italian, Pizza",1030,2.94,65
6HNy1rYDPfBIL_YwmnkaEA,q07-fquQXUcpMIFnm6AbKg,W7NxQw8UYFR0HLPrI08tvw,4.0,1,0,1,"Chipotle never fails me! I can count on them for a meal that is fresh, fast, delicious and affordable! I LOVE having the option to go all out with meat, cheese, and sour cream if I want, or straight veggie style, and never feeling like I'm lacking anything. It's one of the few places in town that I can think of that always works for everyone in our family, especially If we are out and about and not wanting to spend too much, we almost always end up at Chipotle. I agree with others as well about the consistency of the food quality and taste.  It's good stuff!",2012-02-11 04:42:39,Chipotle Mexican Grill,Tucson,AZ,3.0,76,"Restaurants, Fast Food, Mexican",94,4.28,12
-hGj5RxOazYb2Lf02gZgdQ,dVW5PaOj20SzBfbPCi5m_Q,rViAhfKLKmwbhTKROM9m0w,4.0,4,1,3,"Love this resort!!! My wife's family lives in Tucson and just around the corner from this resort. So every time we have a chance we stay there.  Rooms are clean, roomy and with modern bathrooms. Resort has awesome customer service.  Pool has a pretty and relaxing layout.  
Casino is always fun and has many restaurants to choose from in case you get hungry. 
I definitely recommend this resort to anyone who enjoys casinos.",2016-01-31 03:28:57,Casino Del Sol,Tucson,AZ,3.0,298,"Arts & Entertainment, Hotels & Travel, Casinos, Diners, Restaurants, Mexican, Resorts",58,3.6,6
WNRPLO67-KoxraT6RfXlGA,5hTZiEaH7ZkpCQsMFhdsow,a0_wSrpAqg_eHnNej273Sw,5.0,1,0,0,"Great food , antipasto was tasty the fish was perfect and the meatballs were wonderful. The service was top notch and the evening was great",2014-05-10 04:17:08,Gusto Osteria,Tucson,AZ,4.0,138,"Restaurants, Italian",42,3.82,0
hghfLAViEC7Tkly4U2WYqg,AsKvg4uvDRRQ2nfrqOinsA,bXjnfT69E8DJinX-ifOofA,5.0,0,0,0,"Some of the best wings I've had in a long time.  Service was friendly and professional. Without being directed by a local, I never would have found this.free standing hole-in-the-wall wing stop.  Highly recommended if you like wings",2016-11-26 22:30:19,Wings Over Broadway,Tucson,AZ,3.5,302,"Chicken Wings, Restaurants, Sandwiches, Burgers",155,4.19,5
526PQ4vFRcOqShZ_Xgw_Qw,wvNrdBUqj0K6FPccvO8SPA,bXjnfT69E8DJinX-ifOofA,4.0,2,1,1,"Really, about the best wings you find here in town. Good, and crispy. This is a working-class joint. No ties here! The staff is hard-working, and the place can be very busy and hectic at times. Parking is adequate if you remember the side and rear of the building. Now, notice that I only gave 4 stars for WOB, but that's only because I think a perfect score is about impossible to achieve. The Olympics cheapened the perfect score, so I'm on a mission to put reality back into judges' scores. That being said, I highly recommend WOB if you're looking for very good wings. The price is more than fair, as well. My favorites are the Cajun and the Honey Gold.",2010-10-11 02:51:58,Wings Over Broadway,Tucson,AZ,3.5,302,"Chicken Wings, Restaurants, Sandwiches, Burgers",13,4.54,1
LSM8ptVkdsAEebsLEPzXcw,A3d5rUAAGaHsI76kFbDeLA,GlYN-RJyL_YwxIqsSDo1ag,3.0,1,0,0,"Bisbee Bowl was a winner for the meat lovers, but watch out for the huevos rancheros...it was disappointing in size and wasn't anything special

Overall I'm gonna come back, but if the next thing I try is like the huevos rancheros it'll probably be my last time",2013-08-17 19:12:59,Mother Hubbard's Café,Tucson,AZ,3.5,250,"Diners, American (Traditional), Restaurants, Breakfast & Brunch, American (New), Waffles, Cafes",4,3.5,0
8m2GSe1A5sb7kO9JRqbiyw,S2NuRKQ7DI3VSTYk8RvQ6g,WLiqfxv_GhFFA5sm878a2w,5.0,1,0,0,This is by far the best oriental restaurant in Tucson.  The staff is friendly and courteous. Always smiling when we arrive. Would give this place more stars if I could. The food is perfectly prepared and tastes delicious! I have been eating at this restaurant for many years and have NEVER had a bad experience.,2018-08-16 02:47:09,Wei Asian Cafe,Tucson,AZ,4.0,109,"Chinese, Restaurants",7,3.29,0
gXu0hS1LeFqzbiKvVrBL1Q,A2vT02nNf3dHt1GixUzZQg,UCMSWPqzXjd7QHq7v8PJjQ,5.0,0,0,0,"We came across this restaurant while researching places to eat in Tucson and it didn't disappoint. We each got mimosas which were awesome. Our plan was to each at a few different places throughout the day so we split a stack of pancakes. It ended up being plenty when paired with eggs and sausage. It's all tasted amazing and they have unique pancakes, not your typical tasting mix. I'll definitely be back whenever I go back to Tucson. I'm sad they don't have a Phoenix location",2017-09-21 17:34:54,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",28,4.34,0
9sSpLZKODeZZoGNHSGEKOA,4kKngcDGjuzo18pxx5jHog,UCMSWPqzXjd7QHq7v8PJjQ,4.0,2,0,2,"I reserving the 5th star for my second, full service visit.

I was in the area on a Sunday and decided to drop in and grab some pastries.  I was able to get a cronut and and a tropical scone.

First, the hostess and the women who helped behind the pastry counter were both super nice and helpful.  The restaurant itself is adorable with great seating and what looks to be a nice patio.  There was a wait for a table but everyone seemed happy.

I got the pastries home and am not ashamed to say that I ate them both.  They were fantastic.  I did that thing where I had to slow down because I didn't want eating them to end.  So I would eat a bite and savor.  

The menu looks great and I cannot wait to come back and try some of the different items on the menu.  A great breakfast edition to the area.",2014-01-20 01:37:11,Prep & Pastry,Tucson,AZ,4.5,2126,"Restaurants, Cocktail Bars, Bars, Comfort Food, American (New), Sandwiches, Nightlife, Breakfast & Brunch",409,3.85,41
E7oWfrOaBDc1jfZ9_9XpPA,iC0_upK2bsKH6mBl-l1P9Q,bXjnfT69E8DJinX-ifOofA,5.0,2,0,0,"Best wings in Tucson!

On Tuesdays wings are 40 cents each, great deal! Totally worth it every day of the week, though.  The wings are the star here, but for sides the beer battered fries and onion rings are both awesome, and the portion sizes huge. Surprisingly for a wing place, their dinner salad is legit, big and with lots of fresh vegetables. 

Honey BBQ and Mild Buffalo are my favorite flavors since I can't handle too much spice, but they have plenty of choices to choose from!  Some of my friends really love the Cajun, Lemon Pepper, or Hot Buffalo.  The wings are big with plenty of meat on them, and they aren't dry like a lot of wings can be. 

The building itself could be better- it can be really hot during the summer and cold during the winter- but come on, with wings this good I just make sure to dress appropriately.

Expect a wait on Tuesdays!",2015-09-01 20:11:57,Wings Over Broadway,Tucson,AZ,3.5,302,"Chicken Wings, Restaurants, Sandwiches, Burgers",15,4.33,2
0XMRg1W7gtGO_0SXDCfRRg,0h4oT8ueMk9d6cKzk2t0qQ,rViAhfKLKmwbhTKROM9m0w,5.0,1,0,0,"Recently spent a few days at Casino del Sol and had a great time. I noticed a lot of the 1 & 2 star reviews complained about the staff being rude. I didn't experience that. I didn't encounter a single staff member that I would describe as rude. They were incredibly nice and helpful. I didn't encounter a single staff member that was rude. Another complaint was the casino smelled like cigarette smoke which was true. I hate to break the news to you, but every casino you will ever go to allows smoking. Have you ever seen a non smoking casino in Vegas? If smoking bothers you, you probably shouldn't go to casino's. I'm a non smoker, but I accept that casinos allow smoking, so it wasn't an issue. The buffet could of had more choices, but I had no problem finding selections I liked. The room was great and was ready 2 hours before check-in time. It was clean, the bathroom was modern, and the bed was comfortable. I have to go to Tucson again in January, and I'll be staying here again.",2017-09-11 22:36:41,Casino Del Sol,Tucson,AZ,3.0,298,"Arts & Entertainment, Hotels & Travel, Casinos, Diners, Restaurants, Mexican, Resorts",31,3.4,4
PwzxwD3cHXXvKT6-3wEdRw,0F6YTYKwSB-mk0TlQCd0oA,WLiqfxv_GhFFA5sm878a2w,5.0,0,0,0,"Excellent food and allergy friendly, gluten free friendly. Be sure to discuss any cross contamination issues if you are that sensitive. They do not have a dedicated fryer and you will need to ask for rice noodles to be boiled in fresh water. Love love love this place!!!",2017-04-09 01:25:55,Wei Asian Cafe,Tucson,AZ,4.0,109,"Chinese, Restaurants",4,5.0,0
HjvuQYBsnWhUu05ER2ALGQ,ac7Z1JmZTl-v3BetihSNGg,V9XlikTxq0My4gE8LULsjw,5.0,0,0,0,"I came to Claim Jumper and got a steak that tasted kind of funny to me, so I told my waitress who's name is Brittany. They took such amazing care of me, and her manager John, made sure that everything was okay. I am so impressed with the level of customer service here, and I will be back again. If you are ever here, request Brittany as your waitress, she is phenomenal!",2015-09-10 03:19:34,Claim Jumper Steakhouse & Bar,Tucson,AZ,2.5,325,"Restaurants, Nightlife, Seafood, Steakhouses, American (Traditional), Bars",4,5.0,0
